Farm,Type,Round,Date,Species,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lapidarius,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lapidarius,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lapidarius,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lapidarius,,,,,,
Farm4,HLS,1,19/05/2014,Bombus lapidarius,,,,,,
Farm4,HLS,2,29/06/2013,Bombus lucorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus lucorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lucorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lucorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lucorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus lucorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus lucorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus lucorum,,,,,,
Farm4,HLS,1,01/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,1,01/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,11/08/2013,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pascuorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pascuorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pascuorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pascuorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pascuorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pascuorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,2,29/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,1,01/06/2013,Bombus pratorum,,,,,,
Farm4,HLS,1,19/05/2014,Bombus pratorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pratorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pratorum,,,,,,
Farm4,HLS,2,25/06/2014,Bombus pratorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pratorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pratorum,,,,,,
Farm4,HLS,3,05/08/2014,Bombus pratorum,,,,,,
Farm4,HLS,1,01/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,29/06/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,2,25/06/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,05/08/2014,Bombus terrestris,,,,,,
Farm4,HLS,3,11/08/2013,Bombus vestalis,,,,,,
Farm4,HLS,3,11/08/2013,Bombus vestalis,,,,,,
Farm4,HLS,2,25/06/2014,Bombus vestalis,,,,,,
Farm4,HLS,2,25/06/2014,Chelostoma campanularum,,,,,,
Farm4,HLS,2,25/06/2014,Colletes daviesanus,,,,,,
Farm4,HLS,1,19/05/2014,Halictus tumulorum,,,,,,
Farm4,HLS,1,19/05/2014,Halictus tumulorum,,,,,,
Farm4,HLS,1,19/05/2014,Halictus tumulorum,,,,,,
Farm4,HLS,2,29/06/2013,Lasioglossum calceatum,,,,,,
Farm4,HLS,3,11/08/2013,Lasioglossum calceatum,,,,,,
Farm4,HLS,3,11/08/2013,Lasioglossum calceatum,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum calceatum,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum calceatum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum calceatum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum calceatum,,,,,,
Farm4,HLS,3,11/08/2013,Lasioglossum fulvicorne,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum leucozonium,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum leucozonium,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum malachurum,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum morio,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum morio,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum morio,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum morio,,,,,,
Farm4,HLS,2,25/06/2014,Lasioglossum morio,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum morio,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum morio,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum morio,,,,,,
Farm4,HLS,2,29/06/2013,Lasioglossum pauxillum,,,,,,
Farm4,HLS,2,29/06/2013,Lasioglossum pauxillum,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum pauxillum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum pauxillum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum pauxillum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum pauxillum,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum villosulum,,,,,,
Farm4,HLS,1,19/05/2014,Lasioglossum villosulum,,,,,,
Farm4,HLS,3,05/08/2014,Lasioglossum villosulum,,,,,,
Farm4,HLS,3,05/08/2014,Megachile willughbiella,,,,,,
Farm4,HLS,2,25/06/2014,Melitta leporina,,,,,,
Farm4,HLS,3,11/08/2013,Melitta tricincta,,,,,,
Farm4,HLS,3,05/08/2014,Melitta tricincta,,,,,,
Farm4,HLS,3,05/08/2014,Melitta tricincta,,,,,,
Farm4,HLS,3,05/08/2014,Melitta tricincta,,,,,,
Farm4,HLS,3,05/08/2014,Melitta tricincta,,,,,,
Farm4,HLS,1,01/06/2013,Nomada flava/panzeri,,,,,,
Farm4,HLS,1,19/05/2014,Nomada flava/panzeri,,,,,,
Farm4,HLS,2,29/06/2013,Osmia bicolor,,,,,,
Farm4,HLS,2,25/06/2014,Osmia bicolor,,,,,,
Farm4,HLS,2,29/06/2013,Osmia bicornis,,,,,,
Farm4,HLS,3,05/08/2014,Sphecodes crassus,,,,,,
Farm4,HLS,1,19/05/2014,Sphecodes monilicornis,,,,,,
Farm6,ELS,3,07/08/2013,Andrena dorsata,,,,,,
Farm6,ELS,3,07/08/2013,Andrena dorsata,,,,,,
Farm6,ELS,1,26/05/2013,Andrena dorsata,,,,,,
Farm6,ELS,1,26/05/2013,Andrena haemorrhoa,,,,,,
Farm6,ELS,3,07/08/2013,Andrena minutula,,,,,,
Farm6,ELS,3,07/08/2013,Andrena minutula,,,,,,
Farm6,ELS,3,08/08/2014,Andrena minutula,,,,,,
Farm6,ELS,1,25/05/2014,Andrena nigroaenea,,,,,,
Farm6,ELS,1,25/05/2014,Andrena nigroaenea,,,,,,
Farm6,ELS,1,25/05/2014,Andrena nigroaenea,,,,,,
Farm6,ELS,1,26/05/2013,Andrena nitida,,,,,,
Farm6,ELS,2,30/06/2014,Andrena semilaevis,,,,,,
Farm6,ELS,2,30/06/2014,Bombus barbutellus,,,,,,
Farm6,ELS,2,30/06/2014,Bombus campestris,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hortorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hortorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hortorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hortorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hortorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus hortorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus hortorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus hypnorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hypnorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hypnorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus hypnorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus hypnorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lapidarius,,,,,,
Farm6,ELS,2,30/06/2014,Bombus lapidarius,,,,,,
Farm6,ELS,2,30/06/2014,Bombus lapidarius,,,,,,
Farm6,ELS,2,30/06/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lapidarius,,,,,,
Farm6,ELS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm6,ELS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm6,ELS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm6,ELS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lucorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus lucorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lucorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lucorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lucorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus lucorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lucorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lucorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus lucorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pascuorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pascuorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pascuorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pascuorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,3,08/08/2014,Bombus pascuorum,,,,,,
Farm6,ELS,1,26/05/2013,Bombus pratorum,,,,,,
Farm6,ELS,2,14/07/2013,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,1,25/05/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,2,30/06/2014,Bombus pratorum,,,,,,
Farm6,ELS,3,07/08/2013,Bombus rupestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus rupestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus rupestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus rupestris,,,,,,
Farm6,ELS,2,30/06/2014,Bombus rupestris,,,,,,
Farm6,ELS,2,30/06/2014,Bombus rupestris,,,,,,
Farm6,ELS,3,08/08/2014,Bombus rupestris,,,,,,
Farm6,ELS,1,26/05/2013,Bombus terrestris,,,,,,
Farm6,ELS,1,26/05/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,2,14/07/2013,Bombus terrestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus terrestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus terrestris,,,,,,
Farm6,ELS,3,07/08/2013,Bombus terrestris,,,,,,
