Farm,Type,Round,Year,Species,Nature,Abundance
Farm2,HLS,1,2014,Plantago lanceolata,Sown,58
Farm2,HLS,1,2014,Plantago lanceolata,Sown,400
Farm2,HLS,1,2014,Plantago lanceolata,Sown,140
Farm2,HLS,1,2014,Plantago lanceolata,Sown,150
Farm2,HLS,1,2014,Ranunculus acris,Sown,125
Farm2,HLS,1,2014,Ranunculus acris,Sown,300
Farm2,HLS,1,2014,Ranunculus repens,Wild,7
Farm2,HLS,1,2014,Ranunculus repens,Wild,55
Farm2,HLS,1,2014,Ranunculus repens,Wild,1
Farm2,HLS,1,2014,Ranunculus repens,Wild,6
Farm2,HLS,1,2014,Ranunculus repens,Wild,870
Farm2,HLS,1,2014,Ranunculus repens,Wild,380
Farm2,HLS,1,2014,Ranunculus repens,Wild,200
Farm2,HLS,1,2014,Ranunculus repens,Wild,60
Farm2,HLS,1,2014,Ranunculus repens,Wild,660
Farm2,HLS,1,2014,Ranunculus repens,Wild,390
Farm2,HLS,1,2014,Senecio vulgaris,Wild,8
Farm2,HLS,1,2014,Silene latifolia,Wild,40
Farm2,HLS,1,2014,Sinapis arvensis,Wild,50
Farm2,HLS,1,2014,Sinapis arvensis,Wild,330
Farm2,HLS,1,2014,Stellaria holostea,Wild,130
Farm2,HLS,1,2014,Taraxacum agg.,Wild,1
Farm2,HLS,1,2014,Taraxacum agg.,Wild,2
Farm2,HLS,1,2014,Taraxacum agg.,Wild,2
Farm2,HLS,1,2014,Taraxacum agg.,Wild,2
Farm2,HLS,1,2014,Taraxacum agg.,Wild,15
Farm2,HLS,1,2014,Trifolium dubium,Wild,10
Farm2,HLS,1,2014,Trifolium pratense,Sown,160
Farm2,HLS,1,2014,Trifolium repens,Wild,1
Farm2,HLS,1,2014,Trifolium repens,Wild,100
Farm2,HLS,1,2014,Trifolium repens,Wild,125
Farm2,HLS,1,2014,Vicia sativa agg.,Wild,490
Farm2,HLS,1,2014,Vicia sativa agg.,Wild,2400
Farm2,HLS,1,2014,Vicia sepium,Wild,18
Farm2,HLS,2,2013,Achillea millefolium,Sown,125
Farm2,HLS,2,2013,Achillea millefolium,Sown,6
Farm2,HLS,2,2013,Achillea millefolium,Sown,3
Farm2,HLS,2,2013,Anagallis arvensis,Wild,2
Farm2,HLS,2,2013,Anagallis arvensis,Wild,70
Farm2,HLS,2,2013,Centaurea nigra,Sown,100
Farm2,HLS,2,2013,Centaurea nigra,Sown,194
Farm2,HLS,2,2013,Centaurea nigra,Sown,176
Farm2,HLS,2,2013,Centaurea nigra,Sown,12
Farm2,HLS,2,2013,Centaurea nigra,Sown,192
Farm2,HLS,2,2013,Centaurea nigra,Sown,210
Farm2,HLS,2,2013,Centaurea nigra,Sown,28
Farm2,HLS,2,2013,Centaurea nigra,Sown,270
Farm2,HLS,2,2013,Centaurea nigra,Sown,36
Farm2,HLS,2,2013,Centaurea nigra,Sown,235
Farm2,HLS,2,2013,Centaurea nigra,Sown,340
Farm2,HLS,2,2013,Centaurea nigra,Sown,240
Farm2,HLS,2,2013,Galium mollugo,Wild,50
Farm2,HLS,2,2013,Galium mollugo,Wild,45
Farm2,HLS,2,2013,Geranium dissectum,Wild,7
Farm2,HLS,2,2013,Geranium dissectum,Wild,2
Farm2,HLS,2,2013,Heracleum sphondylium,Wild,3
Farm2,HLS,2,2013,Heracleum sphondylium,Wild,20
Farm2,HLS,2,2013,Hypochaeris radicata,Wild,1
Farm2,HLS,2,2013,Lathyrus pratensis,Sown,36
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,370
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,170
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,360
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,50
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,645
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,1380
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,16
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,3000
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,1040
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,865
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,220
Farm2,HLS,2,2013,Leucanthemum vulgare,Sown,5000
Farm2,HLS,2,2013,Lotus corniculatus,Sown,31
Farm2,HLS,2,2013,Lotus corniculatus,Sown,194
Farm2,HLS,2,2013,Lotus corniculatus,Sown,60
Farm2,HLS,2,2013,Lotus corniculatus,Sown,1400
Farm2,HLS,2,2013,Lotus corniculatus,Sown,645
Farm2,HLS,2,2013,Lotus corniculatus,Sown,65
Farm2,HLS,2,2013,Lotus corniculatus,Sown,1620
Farm2,HLS,2,2013,Lotus corniculatus,Sown,480
Farm2,HLS,2,2013,Lotus corniculatus,Sown,1425
Farm2,HLS,2,2013,Lotus corniculatus,Sown,1000
Farm2,HLS,2,2013,Lotus corniculatus,Sown,150000
Farm2,HLS,2,2013,Malva sylvestris,Wild,48
Farm2,HLS,2,2013,Medicago lupulina,Sown,130
Farm2,HLS,2,2013,Plantago lanceolata,Sown,106
Farm2,HLS,2,2013,Plantago lanceolata,Sown,15
Farm2,HLS,2,2013,Plantago lanceolata,Sown,250
Farm2,HLS,2,2013,Plantago lanceolata,Sown,250
Farm2,HLS,2,2013,Ranunculus acris,Sown,16
Farm2,HLS,2,2013,Ranunculus acris,Sown,32
Farm2,HLS,2,2013,Ranunculus repens,Wild,24
Farm2,HLS,2,2013,Ranunculus repens,Wild,200
Farm2,HLS,2,2013,Ranunculus repens,Wild,106
Farm2,HLS,2,2013,Ranunculus repens,Wild,43
Farm2,HLS,2,2013,Ranunculus repens,Wild,60
Farm2,HLS,2,2013,Ranunculus repens,Wild,61000
Farm2,HLS,2,2013,Ranunculus repens,Wild,106
Farm2,HLS,2,2013,Ranunculus repens,Wild,300
Farm2,HLS,2,2013,Ranunculus repens,Wild,60
Farm2,HLS,2,2013,Ranunculus repens,Wild,360
Farm2,HLS,2,2013,Ranunculus repens,Wild,5000
Farm2,HLS,2,2013,Sinapis arvensis,Wild,4000
Farm2,HLS,2,2013,Stellaria graminea,Wild,320
Farm2,HLS,2,2013,Trifolium hybridum,Sown,660
Farm2,HLS,2,2013,Trifolium hybridum,Sown,90
Farm2,HLS,2,2013,Trifolium hybridum,Sown,12
Farm2,HLS,2,2013,Trifolium hybridum,Sown,42
Farm2,HLS,2,2013,Trifolium pratense,Sown,6
Farm2,HLS,2,2013,Trifolium repens,Wild,235
Farm2,HLS,2,2013,Trifolium repens,Wild,620
Farm2,HLS,2,2013,Trifolium repens,Wild,490
Farm2,HLS,2,2013,Trifolium repens,Wild,300
Farm2,HLS,2,2013,Trifolium repens,Wild,120
Farm2,HLS,2,2013,Trifolium repens,Wild,600
Farm2,HLS,2,2013,Trifolium repens,Wild,280
Farm2,HLS,2,2013,Trifolium repens,Wild,1170
Farm2,HLS,2,2013,Trifolium repens,Wild,1440
Farm2,HLS,2,2013,Trifolium repens,Wild,1080
Farm2,HLS,2,2013,Trifolium repens,Wild,600
Farm2,HLS,2,2013,Trifolium repens,Wild,6000
Farm2,HLS,2,2013,Tripleurospermum inodorum,Wild,6
Farm2,HLS,2,2013,Tripleurospermum inodorum,Wild,31
Farm2,HLS,2,2013,Veronica persica,Wild,35
Farm2,HLS,2,2013,Vicia cracca,Wild,18
Farm2,HLS,2,2013,Vicia cracca,Wild,35
Farm2,HLS,2,2013,Vicia sativa agg.,Wild,334
Farm2,HLS,2,2013,Vicia tetrasperma,Wild,178
Farm2,HLS,2,2014,Achillea millefolium,Sown,153
Farm2,HLS,2,2014,Achillea millefolium,Sown,15
Farm2,HLS,2,2014,Achillea millefolium,Sown,15
Farm2,HLS,2,2014,Achillea millefolium,Sown,370
Farm2,HLS,2,2014,Betonica officinalis,Wild,155
Farm2,HLS,2,2014,Centaurea nigra,Sown,1768
Farm2,HLS,2,2014,Centaurea nigra,Sown,2790
Farm2,HLS,2,2014,Centaurea nigra,Sown,270
Farm2,HLS,2,2014,Centaurea nigra,Sown,10500
Farm2,HLS,2,2014,Centaurea nigra,Sown,6800
Farm2,HLS,2,2014,Centaurea nigra,Sown,15
Farm2,HLS,2,2014,Centaurea nigra,Sown,47
Farm2,HLS,2,2014,Centaurea nigra,Sown,7200
Farm2,HLS,2,2014,Centaurea nigra,Sown,19400
Farm2,HLS,2,2014,Centaurea nigra,Sown,370
Farm2,HLS,2,2014,Centaurea nigra,Sown,600
Farm2,HLS,2,2014,Centaurea nigra,Sown,13248
Farm2,HLS,2,2014,Cirsium arvense,Wild,42
Farm2,HLS,2,2014,Cirsium arvense,Wild,6
Farm2,HLS,2,2014,Cirsium arvense,Wild,65
Farm2,HLS,2,2014,Convolvulus arvensis,Wild,70
Farm2,HLS,2,2014,Galium mollugo,Wild,355
Farm2,HLS,2,2014,Galium mollugo,Wild,380
Farm2,HLS,2,2014,Galium verum,Sown,290
Farm2,HLS,2,2014,Galium verum,Sown,60
Farm2,HLS,2,2014,Galium verum,Sown,1500
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,16
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,500
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,23
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,7
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,60
Farm2,HLS,2,2014,Heracleum sphondylium,Wild,15
Farm2,HLS,2,2014,Hypericum perforatum,Wild,7
Farm2,HLS,2,2014,Knautia arvensis,Sown,5
Farm2,HLS,2,2014,Knautia arvensis,Sown,2
Farm2,HLS,2,2014,Knautia arvensis,Sown,2
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,884
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,65
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,420
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,7000
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,8500
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,23
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,3000
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,9700
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,310
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,130
Farm2,HLS,2,2014,Leucanthemum vulgare,Sown,11040
Farm2,HLS,2,2014,Lotus corniculatus,Sown,360
Farm2,HLS,2,2014,Lotus corniculatus,Sown,30
Farm2,HLS,2,2014,Lotus corniculatus,Sown,5400
Farm2,HLS,2,2014,Lotus corniculatus,Sown,54400
Farm2,HLS,2,2014,Lotus corniculatus,Sown,160
Farm2,HLS,2,2014,Lotus corniculatus,Sown,4500
Farm2,HLS,2,2014,Lotus corniculatus,Sown,13580
Farm2,HLS,2,2014,Lotus corniculatus,Sown,3050
Farm2,HLS,2,2014,Lotus corniculatus,Sown,55200
Farm2,HLS,2,2014,Malva moschata,Sown,5
Farm2,HLS,2,2014,Malva sylvestris,Wild,42
Farm2,HLS,2,2014,Medicago lupulina,Sown,40
Farm2,HLS,2,2014,Plantago lanceolata,Sown,170
Farm2,HLS,2,2014,Plantago lanceolata,Sown,210
Farm2,HLS,2,2014,Plantago lanceolata,Sown,3
Farm2,HLS,2,2014,Prunella vulgaris,Sown,20
Farm2,HLS,2,2014,Ranunculus acris,Sown,52
Farm2,HLS,2,2014,Ranunculus repens,Wild,4
Farm2,HLS,2,2014,Ranunculus repens,Wild,80
Farm2,HLS,2,2014,Ranunculus repens,Wild,350
Farm2,HLS,2,2014,Ranunculus repens,Wild,80
Farm2,HLS,2,2014,Ranunculus repens,Wild,568
Farm2,HLS,2,2014,Ranunculus repens,Wild,5250
Farm2,HLS,2,2014,Ranunculus repens,Wild,12
Farm2,HLS,2,2014,Ranunculus repens,Wild,320
Farm2,HLS,2,2014,Rubus fruticosus agg.,Wild,2
Farm2,HLS,2,2014,Taraxacum agg.,Wild,2
Farm2,HLS,2,2014,Trifolium dubium,Wild,350
Farm2,HLS,2,2014,Trifolium hybridum,Sown,23
Farm2,HLS,2,2014,Trifolium hybridum,Sown,6528
Farm2,HLS,2,2014,Trifolium hybridum,Sown,2000
Farm2,HLS,2,2014,Trifolium hybridum,Sown,2500
Farm2,HLS,2,2014,Trifolium hybridum,Sown,55
Farm2,HLS,2,2014,Trifolium hybridum,Sown,28200
Farm2,HLS,2,2014,Trifolium pratense,Sown,2720
Farm2,HLS,2,2014,Trifolium pratense,Sown,14100
Farm2,HLS,2,2014,Trifolium repens,Wild,165
Farm2,HLS,2,2014,Trifolium repens,Wild,1500
Farm2,HLS,2,2014,Trifolium repens,Wild,800
Farm2,HLS,2,2014,Trifolium repens,Wild,360
Farm2,HLS,2,2014,Trifolium repens,Wild,15000
Farm2,HLS,2,2014,Trifolium repens,Wild,29100
Farm2,HLS,2,2014,Trifolium repens,Wild,1750
Farm2,HLS,2,2014,Trifolium repens,Wild,35328
Farm2,HLS,2,2014,Vicia sativa agg.,Wild,60
Farm2,HLS,2,2014,Vicia tetrasperma,Wild,1950
Farm2,HLS,3,2013,Achillea millefolium,Sown,5680
Farm2,HLS,3,2013,Achillea millefolium,Sown,51
Farm2,HLS,3,2013,Achillea millefolium,Sown,7
Farm2,HLS,3,2013,Achillea millefolium,Sown,87
Farm2,HLS,3,2013,Achillea millefolium,Sown,30
Farm2,HLS,3,2013,Achillea millefolium,Sown,600
Farm2,HLS,3,2013,Centaurea nigra,Sown,14
Farm2,HLS,3,2013,Centaurea nigra,Sown,21
Farm2,HLS,3,2013,Centaurea nigra,Sown,16
Farm2,HLS,3,2013,Centaurea nigra,Sown,1
Farm2,HLS,3,2013,Centaurea nigra,Sown,7
Farm2,HLS,3,2013,Centaurea nigra,Sown,390
Farm2,HLS,3,2013,Cirsium arvense,Wild,80
Farm2,HLS,3,2013,Cirsium arvense,Wild,50
Farm2,HLS,3,2013,Cirsium arvense,Wild,8
Farm2,HLS,3,2013,Cirsium arvense,Wild,8
Farm2,HLS,3,2013,Cirsium arvense,Wild,22
Farm2,HLS,3,2013,Cirsium arvense,Wild,3
Farm2,HLS,3,2013,Cirsium arvense,Wild,240
Farm2,HLS,3,2013,Cirsium arvense,Wild,600
Farm2,HLS,3,2013,Cirsium vulgare,Wild,32
Farm2,HLS,3,2013,Cirsium vulgare,Wild,84
Farm2,HLS,3,2013,Cirsium vulgare,Wild,4
Farm2,HLS,3,2013,Cirsium vulgare,Wild,5
Farm2,HLS,3,2013,Cirsium vulgare,Wild,16
Farm2,HLS,3,2013,Convolvulus arvensis,Wild,390
Farm2,HLS,3,2013,Convolvulus arvensis,Wild,630
Farm2,HLS,3,2013,Convolvulus arvensis,Wild,23
Farm2,HLS,3,2013,Convolvulus arvensis,Wild,40
Farm2,HLS,3,2013,Convolvulus arvensis,Wild,60
Farm2,HLS,3,2013,Daucus carota,Sown,7
Farm2,HLS,3,2013,Daucus carota,Sown,18
Farm2,HLS,3,2013,Daucus carota,Sown,33
Farm2,HLS,3,2013,Daucus carota,Sown,450
Farm2,HLS,3,2013,Daucus carota,Sown,2
Farm2,HLS,3,2013,Daucus carota,Sown,7
Farm2,HLS,3,2013,Daucus carota,Sown,530
Farm2,HLS,3,2013,Daucus carota,Sown,1790
Farm2,HLS,3,2013,Daucus carota,Sown,120
Farm2,HLS,3,2013,Daucus carota,Sown,140
Farm2,HLS,3,2013,Daucus carota,Sown,2000
Farm2,HLS,3,2013,Dipsacus fullonum,Wild,5
Farm2,HLS,3,2013,Dipsacus fullonum,Wild,84
Farm2,HLS,3,2013,Dipsacus fullonum,Wild,3
Farm2,HLS,3,2013,Epilobium hirsutum,Wild,70
Farm2,HLS,3,2013,Galium verum,Sown,40
Farm2,HLS,3,2013,Galium verum,Sown,30
Farm2,HLS,3,2013,Galium verum,Sown,12
Farm2,HLS,3,2013,Helminthotheca echioides ,Wild,19
Farm2,HLS,3,2013,Heracleum sphondylium,Wild,7
Farm2,HLS,3,2013,Heracleum sphondylium,Wild,26
Farm2,HLS,3,2013,Heracleum sphondylium,Wild,40
Farm2,HLS,3,2013,Heracleum sphondylium,Wild,5
Farm2,HLS,3,2013,Heracleum sphondylium,Wild,150
Farm2,HLS,3,2013,Hypericum perforatum,Wild,154
Farm2,HLS,3,2013,Knautia arvensis,Sown,130
Farm2,HLS,3,2013,Knautia arvensis,Sown,350
Farm2,HLS,3,2013,Knautia arvensis,Sown,100
Farm2,HLS,3,2013,Knautia arvensis,Sown,636
Farm2,HLS,3,2013,Knautia arvensis,Sown,5
Farm2,HLS,3,2013,Knautia arvensis,Sown,40
Farm2,HLS,3,2013,Knautia arvensis,Sown,3
Farm2,HLS,3,2013,Knautia arvensis,Sown,343
Farm2,HLS,3,2013,Knautia arvensis,Sown,500
Farm2,HLS,3,2013,Lotus corniculatus,Sown,140
Farm2,HLS,3,2013,Lotus corniculatus,Sown,280
Farm2,HLS,3,2013,Lotus corniculatus,Sown,2600
Farm2,HLS,3,2013,Lotus corniculatus,Sown,1256
Farm2,HLS,3,2013,Lotus corniculatus,Sown,686
Farm2,HLS,3,2013,Lotus corniculatus,Sown,28
Farm2,HLS,3,2013,Lotus corniculatus,Sown,15
Farm2,HLS,3,2013,Lotus corniculatus,Sown,1200
Farm2,HLS,3,2013,Lotus corniculatus,Sown,800
Farm2,HLS,3,2013,Malva moschata,Sown,14
Farm2,HLS,3,2013,Medicago sativa,Sown,220
Farm2,HLS,3,2013,Persicaria maculosa,Wild,300
Farm2,HLS,3,2013,Pulicaria dysenterica,Wild,155
Farm2,HLS,3,2013,Pulicaria dysenterica,Wild,120
Farm2,HLS,3,2013,Pulicaria dysenterica,Wild,400
Farm2,HLS,3,2013,Ranunculus repens,Wild,43
Farm2,HLS,3,2013,Ranunculus repens,Wild,70
Farm2,HLS,3,2013,Ranunculus repens,Wild,2
Farm2,HLS,3,2013,Senecio erucifolius,Wild,26
Farm2,HLS,3,2013,Senecio jacobea,Wild,70
Farm2,HLS,3,2013,Senecio jacobea,Wild,480
Farm2,HLS,3,2013,Senecio jacobea,Wild,15
Farm2,HLS,3,2013,Senecio jacobea,Wild,2
Farm2,HLS,3,2013,Sonchus arvensis,Sown,10
Farm2,HLS,3,2013,Stachys palustris,Wild,30
Farm2,HLS,3,2013,Stachys palustris,Wild,8
Farm2,HLS,3,2013,Trifolium hybridum,Sown,11
Farm2,HLS,3,2013,Trifolium hybridum,Sown,24
Farm2,HLS,3,2013,Trifolium hybridum,Sown,20
Farm2,HLS,3,2013,Trifolium pratense,Sown,80
Farm2,HLS,3,2013,Trifolium pratense,Sown,5
Farm2,HLS,3,2013,Trifolium repens,Wild,14
Farm2,HLS,3,2013,Trifolium repens,Wild,1
Farm2,HLS,3,2013,Trifolium repens,Wild,15
Farm2,HLS,3,2013,Trifolium repens,Wild,2
Farm2,HLS,3,2013,Trifolium repens,Wild,270
Farm2,HLS,3,2013,Tripleurospermum inodorum,Wild,900
Farm2,HLS,3,2014,Achillea millefolium,Sown,3
Farm2,HLS,3,2014,Achillea millefolium,Sown,19
Farm2,HLS,3,2014,Achillea millefolium,Sown,135
Farm2,HLS,3,2014,Achillea millefolium,Sown,20
Farm2,HLS,3,2014,Achillea millefolium,Sown,12
Farm2,HLS,3,2014,Calystegia sepium,Wild,67
Farm2,HLS,3,2014,Centaurea nigra,Sown,70
Farm2,HLS,3,2014,Centaurea nigra,Sown,8
Farm2,HLS,3,2014,Centaurea nigra,Sown,85
Farm2,HLS,3,2014,Centaurea nigra,Sown,10
Farm2,HLS,3,2014,Cirsium arvense,Wild,30
Farm2,HLS,3,2014,Cirsium arvense,Wild,40
Farm2,HLS,3,2014,Cirsium arvense,Wild,135
Farm2,HLS,3,2014,Cirsium arvense,Wild,600
Farm2,HLS,3,2014,Cirsium arvense,Wild,2000
Farm2,HLS,3,2014,Cirsium arvense,Wild,400
Farm2,HLS,3,2014,Cirsium arvense,Wild,12
Farm2,HLS,3,2014,Cirsium vulgare,Wild,4
Farm2,HLS,3,2014,Cirsium vulgare,Wild,7
Farm2,HLS,3,2014,Cirsium vulgare,Wild,280
Farm2,HLS,3,2014,Cirsium vulgare,Wild,39
Farm2,HLS,3,2014,Cirsium vulgare,Wild,257
Farm2,HLS,3,2014,Cirsium vulgare,Wild,6
Farm2,HLS,3,2014,Cirsium vulgare,Wild,18
Farm2,HLS,3,2014,Convolvulus arvensis,Wild,500
Farm2,HLS,3,2014,Convolvulus arvensis,Wild,123
Farm2,HLS,3,2014,Convolvulus arvensis,Wild,75
Farm2,HLS,3,2014,Convolvulus arvensis,Wild,13
Farm2,HLS,3,2014,Convolvulus arvensis,Wild,100
Farm2,HLS,3,2014,Daucus carota,Sown,17
Farm2,HLS,3,2014,Daucus carota,Sown,73
Farm2,HLS,3,2014,Daucus carota,Sown,120
Farm2,HLS,3,2014,Daucus carota,Sown,1200
Farm2,HLS,3,2014,Daucus carota,Sown,38
Farm2,HLS,3,2014,Daucus carota,Sown,615
Farm2,HLS,3,2014,Daucus carota,Sown,510
Farm2,HLS,3,2014,Daucus carota,Sown,170
Farm2,HLS,3,2014,Daucus carota,Sown,204
Farm2,HLS,3,2014,Dipsacus fullonum,Wild,5
Farm2,HLS,3,2014,Dipsacus fullonum,Wild,40
Farm2,HLS,3,2014,Dipsacus fullonum,Wild,8
Farm2,HLS,3,2014,Epilobium hirsutum,Wild,27
Farm2,HLS,3,2014,Galium verum,Sown,110
Farm2,HLS,3,2014,Galium verum,Sown,50
Farm2,HLS,3,2014,Helminthotheca echioides ,Wild,150
Farm2,HLS,3,2014,Helminthotheca echioides ,Wild,3100
Farm2,HLS,3,2014,Helminthotheca echioides ,Wild,1535
Farm2,HLS,3,2014,Helminthotheca echioides ,Wild,1400
Farm2,HLS,3,2014,Heracleum sphondylium,Wild,36
Farm2,HLS,3,2014,Heracleum sphondylium,Wild,32
Farm2,HLS,3,2014,Hypericum perforatum,Wild,45
Farm2,HLS,3,2014,Knautia arvensis,Sown,120
Farm2,HLS,3,2014,Knautia arvensis,Sown,260
Farm2,HLS,3,2014,Knautia arvensis,Sown,10
Farm2,HLS,3,2014,Knautia arvensis,Sown,170
Farm2,HLS,3,2014,Knautia arvensis,Sown,6
Farm2,HLS,3,2014,Knautia arvensis,Sown,170
Farm2,HLS,3,2014,Knautia arvensis,Sown,180
Farm2,HLS,3,2014,Knautia arvensis,Sown,17
Farm2,HLS,3,2014,Lapsana communis,Wild,55
Farm2,HLS,3,2014,Lotus corniculatus,Sown,1050
Farm2,HLS,3,2014,Lotus corniculatus,Sown,130
Farm2,HLS,3,2014,Lotus corniculatus,Sown,200
Farm2,HLS,3,2014,Lotus corniculatus,Sown,3100
Farm2,HLS,3,2014,Lotus corniculatus,Sown,27200
Farm2,HLS,3,2014,Lotus corniculatus,Sown,145
Farm2,HLS,3,2014,Lotus corniculatus,Sown,2600
Farm2,HLS,3,2014,Lotus corniculatus,Sown,2890
Farm2,HLS,3,2014,Lotus corniculatus,Sown,65
Farm2,HLS,3,2014,Lotus corniculatus,Sown,900
Farm2,HLS,3,2014,Lotus corniculatus,Sown,330
Farm2,HLS,3,2014,Lotus pedunculatus,Sown,800
Farm2,HLS,3,2014,Lotus pedunculatus,Sown,500
Farm2,HLS,3,2014,Lythrum salicaria,Wild,160
Farm2,HLS,3,2014,Malva sylvestris,Wild,2
Farm2,HLS,3,2014,Mentha arvensis,Wild,690
Farm2,HLS,3,2014,Prunella vulgaris,Sown,75
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,2120
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,300
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,200
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,1800
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,37
Farm2,HLS,3,2014,Pulicaria dysenterica,Wild,170
Farm2,HLS,3,2014,Ranunculus repens,Wild,6
Farm2,HLS,3,2014,Ranunculus repens,Wild,10
Farm2,HLS,3,2014,Senecio erucifolius,Wild,31
Farm2,HLS,3,2014,Senecio erucifolius,Wild,60
Farm2,HLS,3,2014,Senecio jacobea,Wild,130
Farm2,HLS,3,2014,Senecio jacobea,Wild,260
Farm2,HLS,3,2014,Senecio jacobea,Wild,285
Farm2,HLS,3,2014,Senecio jacobea,Wild,65
Farm2,HLS,3,2014,Sonchus arvensis,Sown,120
Farm2,HLS,3,2014,Stachys palustris,Wild,350
Farm2,HLS,3,2014,Stachys palustris,Wild,640
Farm2,HLS,3,2014,Stachys palustris,Wild,780
Farm2,HLS,3,2014,Stachys palustris,Wild,1320
Farm2,HLS,3,2014,Taraxacum agg.,Wild,15
Farm2,HLS,3,2014,Taraxacum agg.,Wild,3
Farm2,HLS,3,2014,Trifolium hybridum,Sown,360
Farm2,HLS,3,2014,Trifolium hybridum,Sown,170
Farm2,HLS,3,2014,Trifolium hybridum,Sown,180
Farm2,HLS,3,2014,Trifolium hybridum,Sown,3500
Farm2,HLS,3,2014,Trifolium pratense,Sown,40
Farm2,HLS,3,2014,Trifolium pratense,Sown,2500
Farm2,HLS,3,2014,Trifolium pratense,Sown,18
Farm2,HLS,3,2014,Trifolium pratense,Sown,14100
Farm2,HLS,3,2014,Trifolium repens,Wild,30
Farm2,HLS,3,2014,Tripleurospermum inodorum,Wild,60
Farm2,HLS,3,2014,Vicia cracca,Wild,360
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,1300
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,12
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,12
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,80
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,6
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,400
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,120
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,300
Farm4,HLS,1,2013,Anthriscus sylvestris,Wild,12
Farm4,HLS,1,2013,Barbarea vulgaris,Wild,16
Farm4,HLS,1,2013,Barbarea vulgaris,Wild,400
Farm4,HLS,1,2013,Bellis perennis,Wild,30
Farm4,HLS,1,2013,Bellis perennis,Wild,20
Farm4,HLS,1,2013,Capsella bursa-pastoris,Wild,70
Farm4,HLS,1,2013,Cerastium fontanum,Wild,60
Farm4,HLS,1,2013,Cerastium fontanum,Wild,20
Farm4,HLS,1,2013,Crepis vesicaria,Wild,16
Farm4,HLS,1,2013,Crepis vesicaria,Wild,34
Farm4,HLS,1,2013,Cruciata laevipes,Wild,450
Farm4,HLS,1,2013,Cruciata laevipes,Wild,1200
Farm4,HLS,1,2013,Cruciata laevipes,Wild,800
Farm4,HLS,1,2013,Cruciata laevipes,Wild,3200
Farm4,HLS,1,2013,Cruciata laevipes,Wild,200
Farm4,HLS,1,2013,Cruciata laevipes,Wild,20
Farm4,HLS,1,2013,Cruciata laevipes,Wild,80
Farm4,HLS,1,2013,Cruciata laevipes,Wild,600
Farm4,HLS,1,2013,Cruciata laevipes,Wild,60
Farm4,HLS,1,2013,Cruciata laevipes,Wild,100
Farm4,HLS,1,2013,Euphorbia amygdaloides,Wild,40
Farm4,HLS,1,2013,Fragaria vesca,Wild,12
Farm4,HLS,1,2013,Galium aparine,Wild,10
Farm4,HLS,1,2013,Galium aparine,Wild,12
Farm4,HLS,1,2013,Galium aparine,Wild,8
Farm4,HLS,1,2013,Geranium columbinum,Wild,2
Farm4,HLS,1,2013,Geranium dissectum,Wild,14
Farm4,HLS,1,2013,Geranium pyrenaicum,Wild,2
Farm4,HLS,1,2013,Geranium robertianum,Wild,20
Farm4,HLS,1,2013,Geranium robertianum,Wild,20
Farm4,HLS,1,2013,Geranium robertianum,Wild,20
Farm4,HLS,1,2013,Geum urbanum,Wild,2
