Farm,Type,Round,Year,Species
Farm2,HLS,Three,2013,Cirsium arvense
Farm2,HLS,Three,2013,Cirsium arvense
Farm2,HLS,Two,2014,Cirsium arvense
Farm2,HLS,Two,2014,Cirsium arvense
Farm2,HLS,Two,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2014,Cirsium arvense
Farm2,HLS,Three,2015,Cirsium arvense
Farm2,HLS,Four,2015,Cirsium arvense
Farm2,HLS,Three,2013,Cirsium vulgare
Farm2,HLS,Three,2013,Cirsium vulgare
Farm2,HLS,Three,2013,Cirsium vulgare
Farm2,HLS,Three,2013,Cirsium vulgare
Farm2,HLS,Three,2013,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Three,2014,Cirsium vulgare
Farm2,HLS,Four,2015,Cirsium vulgare
Farm2,HLS,Four,2015,Cirsium vulgare
Farm2,HLS,Three,2015,Conium maculatum
Farm2,HLS,Three,2013,Convolvulus arvensis
Farm2,HLS,Three,2013,Convolvulus arvensis
Farm2,HLS,Three,2013,Convolvulus arvensis
Farm2,HLS,Three,2013,Convolvulus arvensis
Farm2,HLS,Three,2013,Convolvulus arvensis
Farm2,HLS,Two,2014,Convolvulus arvensis
Farm2,HLS,Three,2014,Convolvulus arvensis
Farm2,HLS,Three,2014,Convolvulus arvensis
Farm2,HLS,Three,2014,Convolvulus arvensis
Farm2,HLS,Three,2014,Convolvulus arvensis
Farm2,HLS,Three,2014,Convolvulus arvensis
Farm2,HLS,Three,2015,Convolvulus arvensis
Farm2,HLS,Four,2015,Convolvulus arvensis
Farm2,HLS,Three,2015,Cornus sanguinea
Farm2,HLS,Two,2015,Crataegus monogyna
Farm2,HLS,Four,2015,Crepis capillaris
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2013,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Three,2014,Daucus carota
Farm2,HLS,Four,2015,Daucus carota
Farm2,HLS,Four,2015,Daucus carota
Farm2,HLS,Three,2013,Dipsacus fullonum
Farm2,HLS,Three,2013,Dipsacus fullonum
Farm2,HLS,Three,2013,Dipsacus fullonum
Farm2,HLS,Three,2014,Dipsacus fullonum
Farm2,HLS,Three,2014,Dipsacus fullonum
Farm2,HLS,Three,2014,Dipsacus fullonum
Farm2,HLS,Four,2015,Dipsacus fullonum
Farm2,HLS,Three,2013,Epilobium hirsutum
Farm2,HLS,Three,2014,Epilobium hirsutum
Farm2,HLS,Four,2015,Epilobium hirsutum
Farm2,HLS,Two,2015,Fumaria officinalis
Farm2,HLS,Three,2015,Fumaria officinalis
Farm2,HLS,Two,2015,Galium aparine
Farm2,HLS,Three,2015,Galium aparine
Farm2,HLS,Two,2013,Galium mollugo
Farm2,HLS,Two,2013,Galium mollugo
Farm2,HLS,Two,2014,Galium mollugo
Farm2,HLS,Two,2014,Galium mollugo
Farm2,HLS,Three,2015,Galium mollugo
Farm2,HLS,Three,2013,Galium verum
Farm2,HLS,Three,2013,Galium verum
Farm2,HLS,Three,2013,Galium verum
Farm2,HLS,Two,2014,Galium verum
Farm2,HLS,Two,2014,Galium verum
Farm2,HLS,Two,2014,Galium verum
Farm2,HLS,Three,2014,Galium verum
Farm2,HLS,Three,2014,Galium verum
Farm2,HLS,Three,2015,Galium verum
Farm2,HLS,Four,2015,Galium verum
Farm2,HLS,One,2013,Geranium dissectum
Farm2,HLS,One,2013,Geranium dissectum
Farm2,HLS,Two,2013,Geranium dissectum
Farm2,HLS,Two,2013,Geranium dissectum
Farm2,HLS,Two,2015,Geranium dissectum
Farm2,HLS,Two,2015,Geranium dissectum
Farm2,HLS,Three,2015,Geranium dissectum
Farm2,HLS,Four,2015,Geranium molle
Farm2,HLS,One,2013,Glechoma hederacea
Farm2,HLS,One,2014,Glechoma hederacea
Farm2,HLS,One,2014,Glechoma hederacea
Farm2,HLS,One,2014,Glechoma hederacea
Farm2,HLS,One,2015,Glechoma hederacea
Farm2,HLS,One,2015,Glechoma hederacea
Farm2,HLS,Three,2013,Helminthotheca echioides
Farm2,HLS,Three,2014,Helminthotheca echioides
Farm2,HLS,Three,2014,Helminthotheca echioides
Farm2,HLS,Three,2014,Helminthotheca echioides
Farm2,HLS,Three,2014,Helminthotheca echioides
Farm2,HLS,Three,2015,Helminthotheca echioides
Farm2,HLS,Four,2015,Helminthotheca echioides
Farm2,HLS,Two,2013,Heracleum sphondylium
Farm2,HLS,Two,2013,Heracleum sphondylium
Farm2,HLS,Three,2013,Heracleum sphondylium
Farm2,HLS,Three,2013,Heracleum sphondylium
Farm2,HLS,Three,2013,Heracleum sphondylium
Farm2,HLS,Three,2013,Heracleum sphondylium
Farm2,HLS,Three,2013,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Two,2014,Heracleum sphondylium
Farm2,HLS,Three,2014,Heracleum sphondylium
Farm2,HLS,Three,2014,Heracleum sphondylium
Farm2,HLS,Three,2015,Heracleum sphondylium
Farm2,HLS,Four,2015,Heracleum sphondylium
Farm2,HLS,Four,2015,Heracleum sphondylium
Farm2,HLS,Four,2015,Heracleum sphondylium
Farm2,HLS,Three,2013,Hypericum perforatum
Farm2,HLS,Two,2014,Hypericum perforatum
Farm2,HLS,Three,2014,Hypericum perforatum
Farm2,HLS,Three,2015,Hypericum perforatum
Farm2,HLS,Two,2013,Hypochaeris radicata
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Three,2013,Knautia arvensis
Farm2,HLS,Two,2014,Knautia arvensis
Farm2,HLS,Two,2014,Knautia arvensis
Farm2,HLS,Two,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2014,Knautia arvensis
Farm2,HLS,Three,2015,Knautia arvensis
Farm2,HLS,Three,2015,Knautia arvensis
Farm2,HLS,Four,2015,Knautia arvensis
Farm2,HLS,Four,2015,Knautia arvensis
Farm2,HLS,One,2013,Lamium album
Farm2,HLS,One,2014,Lamium album
Farm2,HLS,One,2014,Lamium album
Farm2,HLS,One,2014,Lamium album
Farm2,HLS,One,2014,Lamium album
Farm2,HLS,One,2015,Lamium album
Farm2,HLS,One,2015,Lamium album
Farm2,HLS,One,2015,Lamium album
Farm2,HLS,Two,2015,Lamium album
Farm2,HLS,Two,2015,Lamium album
Farm2,HLS,One,2015,Lamium purpureum
Farm2,HLS,One,2015,Lamium purpureum
Farm2,HLS,One,2015,Lamium purpureum
Farm2,HLS,Two,2015,Lamium purpureum
Farm2,HLS,Three,2014,Lapsana communis
Farm2,HLS,Two,2013,Lathyrus pratensis
Farm2,HLS,Three,2015,Lathyrus pratensis
Farm2,HLS,Four,2015,Lathyrus pratensis
Farm2,HLS,One,2013,Leucanthemum vulgare
Farm2,HLS,One,2013,Leucanthemum vulgare
Farm2,HLS,One,2013,Leucanthemum vulgare
Farm2,HLS,One,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,Two,2013,Leucanthemum vulgare
Farm2,HLS,One,2014,Leucanthemum vulgare
Farm2,HLS,One,2014,Leucanthemum vulgare
Farm2,HLS,One,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2014,Leucanthemum vulgare
Farm2,HLS,Two,2015,Leucanthemum vulgare
Farm2,HLS,Two,2015,Leucanthemum vulgare
Farm2,HLS,Three,2015,Leucanthemum vulgare
Farm2,HLS,Three,2015,Leucanthemum vulgare
Farm2,HLS,Three,2015,Leucanthemum vulgare
Farm2,HLS,Four,2015,Leucanthemum vulgare
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,One,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Two,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,Three,2013,Lotus corniculatus
Farm2,HLS,One,2014,Lotus corniculatus
Farm2,HLS,One,2014,Lotus corniculatus
Farm2,HLS,One,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Two,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Three,2014,Lotus corniculatus
Farm2,HLS,Two,2015,Lotus corniculatus
Farm2,HLS,Three,2015,Lotus corniculatus
Farm2,HLS,Four,2015,Lotus corniculatus
Farm2,HLS,Four,2015,Lotus corniculatus
Farm2,HLS,Four,2015,Lotus glaber
Farm2,HLS,Three,2014,Lotus pedunculatus
Farm2,HLS,Three,2014,Lotus pedunculatus
Farm2,HLS,Three,2015,Lotus pedunculatus
Farm2,HLS,One,2015,Lunaria annua
Farm2,HLS,Three,2014,Lythrum salicaria
Farm2,HLS,Three,2013,Malva moschata
Farm2,HLS,Two,2014,Malva moschata
Farm2,HLS,Three,2015,Malva moschata
Farm2,HLS,Four,2015,Malva moschata
Farm2,HLS,Two,2013,Malva sylvestris
Farm2,HLS,Two,2014,Malva sylvestris
Farm2,HLS,Three,2014,Malva sylvestris
Farm2,HLS,Three,2015,Malva sylvestris
Farm2,HLS,Four,2015,Malva sylvestris
Farm2,HLS,Two,2013,Medicago lupulina
Farm2,HLS,Two,2014,Medicago lupulina
Farm2,HLS,Two,2015,Medicago lupulina
Farm2,HLS,Two,2015,Medicago lupulina
Farm2,HLS,Three,2015,Medicago lupulina
Farm2,HLS,Three,2013,Medicago sativa
Farm2,HLS,Three,2014,Mentha arvensis
Farm2,HLS,One,2013,Myosotis arvensis
Farm2,HLS,Two,2015,Myosotis arvensis
Farm2,HLS,Two,2015,Oenanthe crocata
Farm2,HLS,Three,2013,Persicaria maculosa
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,One,2013,Plantago lanceolata
Farm2,HLS,Two,2013,Plantago lanceolata
Farm2,HLS,Two,2013,Plantago lanceolata
Farm2,HLS,Two,2013,Plantago lanceolata
Farm2,HLS,Two,2013,Plantago lanceolata
Farm2,HLS,One,2014,Plantago lanceolata
Farm2,HLS,One,2014,Plantago lanceolata
Farm2,HLS,One,2014,Plantago lanceolata
Farm2,HLS,One,2014,Plantago lanceolata
Farm2,HLS,Two,2014,Plantago lanceolata
Farm2,HLS,Two,2014,Plantago lanceolata
Farm2,HLS,Two,2014,Plantago lanceolata
Farm2,HLS,Two,2015,Plantago lanceolata
Farm2,HLS,Two,2015,Plantago lanceolata
Farm2,HLS,Three,2015,Plantago lanceolata
Farm2,HLS,Four,2015,Plantago lanceolata
Farm2,HLS,One,2015,Primula vulgaris
Farm2,HLS,Two,2014,Prunella vulgaris
Farm2,HLS,Three,2014,Prunella vulgaris
Farm2,HLS,Three,2015,Prunella vulgaris
Farm2,HLS,Four,2015,Prunella vulgaris
Farm2,HLS,One,2015,Prunus spinosa
Farm2,HLS,Three,2013,Pulicaria dysenterica
Farm2,HLS,Three,2013,Pulicaria dysenterica
Farm2,HLS,Three,2013,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Three,2014,Pulicaria dysenterica
Farm2,HLS,Four,2015,Pulicaria dysenterica
Farm2,HLS,Four,2015,Pulicaria dysenterica
Farm2,HLS,Four,2015,Pulicaria dysenterica
Farm2,HLS,One,2013,Ranunculus acris
Farm2,HLS,Two,2013,Ranunculus acris
Farm2,HLS,Two,2013,Ranunculus acris
Farm2,HLS,One,2014,Ranunculus acris
Farm2,HLS,One,2014,Ranunculus acris
Farm2,HLS,Two,2014,Ranunculus acris
Farm2,HLS,Two,2015,Ranunculus acris
Farm2,HLS,One,2015,Ranunculus ficaria
Farm2,HLS,One,2015,Ranunculus ficaria
Farm2,HLS,One,2015,Ranunculus ficaria
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,One,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Two,2013,Ranunculus repens
Farm2,HLS,Three,2013,Ranunculus repens
Farm2,HLS,Three,2013,Ranunculus repens
Farm2,HLS,Three,2013,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,One,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Two,2014,Ranunculus repens
Farm2,HLS,Three,2014,Ranunculus repens
Farm2,HLS,Three,2014,Ranunculus repens
Farm2,HLS,One,2015,Ranunculus repens
Farm2,HLS,Two,2015,Ranunculus repens
Farm2,HLS,Two,2015,Ranunculus repens
Farm2,HLS,Two,2015,Ranunculus repens
Farm2,HLS,Three,2015,Ranunculus repens
Farm2,HLS,Three,2015,Ranunculus repens
Farm2,HLS,Four,2015,Ranunculus repens
Farm2,HLS,Two,2015,Raphanus raphanistrum
Farm2,HLS,Two,2015,Rosa canina agg.
Farm2,HLS,Two,2014,Rubus fruticosus agg.
Farm2,HLS,Two,2015,Rubus fruticosus agg.
Farm2,HLS,Four,2015,Rubus fruticosus agg.
Farm2,HLS,One,2013,Rumex acetosa
Farm2,HLS,One,2013,Rumex acetosa
Farm2,HLS,One,2013,Rumex acetosa
Farm2,HLS,One,2013,Rumex acetosa
Farm2,HLS,One,2013,Rumex acetosa
Farm2,HLS,Two,2015,Sambucus nigra
Farm2,HLS,Three,2015,Sambucus nigra
Farm2,HLS,Three,2013,Senecio erucifolius
Farm2,HLS,Three,2014,Senecio erucifolius
Farm2,HLS,Three,2014,Senecio erucifolius
Farm2,HLS,Four,2015,Senecio erucifolius
Farm2,HLS,Three,2013,Senecio jacobea
Farm2,HLS,Three,2013,Senecio jacobea
Farm2,HLS,Three,2013,Senecio jacobea
Farm2,HLS,Three,2013,Senecio jacobea
Farm2,HLS,Three,2014,Senecio jacobea
Farm2,HLS,Three,2014,Senecio jacobea
Farm2,HLS,Three,2014,Senecio jacobea
Farm2,HLS,Three,2014,Senecio jacobea
Farm2,HLS,Three,2015,Senecio jacobea
Farm2,HLS,Four,2015,Senecio jacobea
Farm2,HLS,Four,2015,Senecio jacobea
Farm2,HLS,One,2014,Senecio vulgaris
Farm2,HLS,One,2015,Senecio vulgaris
Farm2,HLS,One,2015,Silene dioica
Farm2,HLS,Two,2015,Silene dioica
Farm2,HLS,Two,2015,Silene dioica
Farm2,HLS,Three,2015,Silene dioica
Farm2,HLS,Four,2015,Silene dioica
Farm2,HLS,One,2013,Silene latifolia
Farm2,HLS,One,2014,Silene latifolia
Farm2,HLS,Two,2015,Silene latifolia
Farm2,HLS,One,2013,Sinapis arvensis
Farm2,HLS,One,2013,Sinapis arvensis
Farm2,HLS,Two,2013,Sinapis arvensis
Farm2,HLS,One,2014,Sinapis arvensis
Farm2,HLS,One,2014,Sinapis arvensis
Farm2,HLS,One,2015,Sinapis arvensis
Farm2,HLS,One,2015,Sinapis arvensis
Farm2,HLS,Two,2015,Sinapis arvensis
Farm2,HLS,Two,2015,Sisymbrium officinale
Farm2,HLS,Three,2015,Sisymbrium officinale
Farm2,HLS,Two,2015,Solanum dulcamara
Farm2,HLS,Three,2013,Sonchus arvensis
Farm2,HLS,Three,2014,Sonchus arvensis
Farm2,HLS,Four,2015,Sonchus arvensis
Farm2,HLS,Three,2015,Sonchus asper
Farm2,HLS,Two,2015,Sonchus oleraceus
Farm2,HLS,Four,2015,Sonchus oleraceus
Farm2,HLS,Three,2013,Stachys palustris
Farm2,HLS,Three,2013,Stachys palustris
Farm2,HLS,Three,2014,Stachys palustris
Farm2,HLS,Three,2014,Stachys palustris
Farm2,HLS,Three,2014,Stachys palustris
Farm2,HLS,Three,2014,Stachys palustris
Farm2,HLS,Three,2015,Stachys palustris
Farm2,HLS,Four,2015,Stachys palustris
Farm2,HLS,Two,2013,Stellaria graminea
Farm2,HLS,One,2013,Stellaria holostea
Farm2,HLS,One,2014,Stellaria holostea
Farm2,HLS,One,2015,Stellaria holostea
Farm2,HLS,Two,2015,Stellaria holostea
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2013,Taraxacum agg.
Farm2,HLS,One,2014,Taraxacum agg.
Farm2,HLS,One,2014,Taraxacum agg.
Farm2,HLS,One,2014,Taraxacum agg.
Farm2,HLS,One,2014,Taraxacum agg.
Farm2,HLS,One,2014,Taraxacum agg.
Farm2,HLS,Two,2014,Taraxacum agg.
Farm2,HLS,Three,2014,Taraxacum agg.
Farm2,HLS,Three,2014,Taraxacum agg.
Farm2,HLS,One,2015,Taraxacum agg.
Farm2,HLS,One,2015,Taraxacum agg.
Farm2,HLS,One,2015,Taraxacum agg.
Farm2,HLS,Two,2015,Taraxacum agg.
Farm2,HLS,Two,2015,Taraxacum agg.
Farm2,HLS,Three,2015,Taraxacum agg.
Farm2,HLS,Four,2015,Taraxacum agg.
Farm2,HLS,One,2014,Trifolium dubium
Farm2,HLS,Two,2014,Trifolium dubium
Farm2,HLS,Two,2013,Trifolium hybridum
Farm2,HLS,Two,2013,Trifolium hybridum
Farm2,HLS,Two,2013,Trifolium hybridum
Farm2,HLS,Two,2013,Trifolium hybridum
Farm2,HLS,Three,2013,Trifolium hybridum
Farm2,HLS,Three,2013,Trifolium hybridum
Farm2,HLS,Three,2013,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Two,2014,Trifolium hybridum
Farm2,HLS,Three,2014,Trifolium hybridum
Farm2,HLS,Three,2014,Trifolium hybridum
Farm2,HLS,Three,2014,Trifolium hybridum
Farm2,HLS,Three,2014,Trifolium hybridum
Farm2,HLS,Three,2015,Trifolium hybridum
Farm2,HLS,Three,2015,Trifolium hybridum
Farm2,HLS,Four,2015,Trifolium hybridum
Farm2,HLS,Two,2013,Trifolium pratense
Farm2,HLS,Three,2013,Trifolium pratense
Farm2,HLS,Three,2013,Trifolium pratense
Farm2,HLS,One,2014,Trifolium pratense
Farm2,HLS,Two,2014,Trifolium pratense
Farm2,HLS,Two,2014,Trifolium pratense
Farm2,HLS,Three,2014,Trifolium pratense
Farm2,HLS,Three,2014,Trifolium pratense
Farm2,HLS,Three,2014,Trifolium pratense
Farm2,HLS,Three,2014,Trifolium pratense
Farm2,HLS,Four,2015,Trifolium pratense
Farm2,HLS,One,2013,Trifolium repens
Farm2,HLS,One,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Two,2013,Trifolium repens
Farm2,HLS,Three,2013,Trifolium repens
Farm2,HLS,Three,2013,Trifolium repens
Farm2,HLS,Three,2013,Trifolium repens
Farm2,HLS,Three,2013,Trifolium repens
Farm2,HLS,Three,2013,Trifolium repens
Farm2,HLS,One,2014,Trifolium repens
Farm2,HLS,One,2014,Trifolium repens
Farm2,HLS,One,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Two,2014,Trifolium repens
Farm2,HLS,Three,2014,Trifolium repens
Farm2,HLS,Two,2015,Trifolium repens
Farm2,HLS,Three,2015,Trifolium repens
Farm2,HLS,Three,2015,Trifolium repens
Farm2,HLS,Four,2015,Trifolium repens
Farm2,HLS,Four,2015,Trifolium repens
Farm2,HLS,Two,2013,Tripleurospermum inodorum
Farm2,HLS,Two,2013,Tripleurospermum inodorum
Farm2,HLS,Three,2013,Tripleurospermum inodorum
Farm2,HLS,Three,2014,Tripleurospermum inodorum
Farm2,HLS,Two,2015,Tripleurospermum inodorum
Farm2,HLS,Three,2015,Tripleurospermum inodorum
Farm2,HLS,Four,2015,Tripleurospermum inodorum
Farm2,HLS,One,2015,Ulex europaeus
Farm2,HLS,Two,2013,Veronica persica
Farm2,HLS,One,2015,Veronica persica
Farm2,HLS,One,2015,Veronica persica
Farm2,HLS,Two,2015,Veronica persica
Farm2,HLS,Three,2015,Veronica persica
Farm2,HLS,Four,2015,Veronica persica
Farm2,HLS,Two,2013,Vicia cracca
Farm2,HLS,Two,2013,Vicia cracca
Farm2,HLS,Three,2014,Vicia cracca
Farm2,HLS,Three,2015,Vicia cracca
