Farm,Type,Round,Date,Species,Number
Farm11,ELS,2,06/07/2014,Colletes daviesanus,1
Farm11,ELS,2,06/07/2014,Hylaeus communis,1
Farm11,ELS,2,09/07/2013,Hylaeus signatus,1
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,1
Farm11,ELS,3,07/08/2014,Lasioglossum leucopus,4
Farm11,ELS,1,31/05/2013,Lasioglossum leucozonium,1
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,1
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,2
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,9
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,1
Farm11,ELS,3,07/08/2014,Lasioglossum morio,1
Farm11,ELS,3,07/08/2014,Lasioglossum morio,1
Farm11,ELS,2,06/07/2014,Megachile willughbiella,1
Farm11,ELS,3,07/08/2014,Melitta tricincta,5
Farm11,ELS,3,07/08/2014,Melitta tricincta,5
Farm11,ELS,1,31/05/2013,Nomada flava/panzeri,2
Farm11,ELS,1,31/05/2013,Nomada goodeniana,1
Farm11,ELS,1,31/05/2013,Nomada goodeniana,1
Farm11,ELS,1,31/05/2013,Nomada goodeniana,6
Farm11,ELS,1,31/05/2013,Nomada marshamella,1
Farm11,ELS,1,31/05/2013,Nomada marshamella,1
Farm11,ELS,1,31/05/2013,Osmia bicolor,1
Farm12,ELS,3,03/08/2014,Andrena bicolor,1
Farm12,ELS,1,16/05/2014,Andrena dorsata,1
Farm12,ELS,1,16/05/2014,Andrena dorsata,1
Farm12,ELS,2,21/06/2014,Andrena dorsata,1
Farm12,ELS,2,21/06/2014,Andrena florea,1
Farm12,ELS,1,02/06/2013,Andrena haemorrhoa,1
Farm12,ELS,2,30/06/2013,Andrena haemorrhoa,1
Farm12,ELS,2,21/06/2014,Andrena haemorrhoa,3
Farm12,ELS,1,16/05/2014,Andrena humilis,1
Farm12,ELS,3,10/08/2013,Andrena minutula,1
Farm12,ELS,3,03/08/2014,Andrena minutula,1
Farm12,ELS,3,03/08/2014,Andrena minutula,1
Farm12,ELS,1,16/05/2014,Andrena nigroaenea,1
Farm12,ELS,1,16/05/2014,Andrena nigroaenea,2
Farm12,ELS,1,16/05/2014,Anthophora plumipes,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,3
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,1,02/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hortorum,2
Farm12,ELS,2,30/06/2013,Bombus hortorum,1
Farm12,ELS,1,16/05/2014,Bombus hortorum,1
Farm12,ELS,1,16/05/2014,Bombus hortorum,1
Farm12,ELS,1,16/05/2014,Bombus hortorum,2
Farm12,ELS,1,16/05/2014,Bombus hortorum,2
Farm12,ELS,2,21/06/2014,Bombus hortorum,1
Farm12,ELS,2,30/06/2013,Bombus hypnorum,1
Farm12,ELS,1,02/06/2013,Bombus lapidarius,1
Farm12,ELS,1,02/06/2013,Bombus lapidarius,1
Farm12,ELS,1,02/06/2013,Bombus lapidarius,1
Farm12,ELS,1,02/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,1
Farm12,ELS,2,30/06/2013,Bombus lapidarius,2
Farm12,ELS,2,30/06/2013,Bombus lapidarius,5
Farm12,ELS,2,30/06/2013,Bombus lapidarius,2
Farm12,ELS,2,30/06/2013,Bombus lapidarius,2
Farm12,ELS,3,10/08/2013,Bombus lapidarius,1
Farm12,ELS,3,10/08/2013,Bombus lapidarius,1
Farm12,ELS,3,10/08/2013,Bombus lapidarius,1
Farm12,ELS,3,10/08/2013,Bombus lapidarius,3
Farm12,ELS,3,10/08/2013,Bombus lapidarius,2
Farm12,ELS,3,10/08/2013,Bombus lapidarius,2
Farm12,ELS,1,16/05/2014,Bombus lapidarius,1
Farm12,ELS,1,16/05/2014,Bombus lapidarius,1
Farm12,ELS,1,16/05/2014,Bombus lapidarius,1
Farm12,ELS,1,16/05/2014,Bombus lapidarius,2
Farm12,ELS,1,16/05/2014,Bombus lapidarius,1
Farm12,ELS,2,21/06/2014,Bombus lapidarius,1
Farm12,ELS,2,21/06/2014,Bombus lapidarius,1
Farm12,ELS,2,21/06/2014,Bombus lapidarius,1
Farm12,ELS,3,03/08/2014,Bombus lapidarius,2
Farm12,ELS,2,30/06/2013,Bombus lucorum,1
Farm12,ELS,2,21/06/2014,Bombus lucorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,2
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,2
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pascuorum,2
Farm12,ELS,1,02/06/2013,Bombus pascuorum,1
Farm12,ELS,2,30/06/2013,Bombus pascuorum,2
Farm12,ELS,2,30/06/2013,Bombus pascuorum,1
Farm12,ELS,2,30/06/2013,Bombus pascuorum,1
Farm12,ELS,2,30/06/2013,Bombus pascuorum,1
Farm12,ELS,2,30/06/2013,Bombus pascuorum,1
Farm12,ELS,2,30/06/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,3,10/08/2013,Bombus pascuorum,3
Farm12,ELS,3,10/08/2013,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,1,16/05/2014,Bombus pascuorum,1
Farm12,ELS,3,03/08/2014,Bombus pascuorum,1
Farm12,ELS,3,03/08/2014,Bombus pascuorum,1
Farm12,ELS,3,03/08/2014,Bombus pascuorum,1
Farm12,ELS,3,03/08/2014,Bombus pascuorum,1
Farm12,ELS,1,02/06/2013,Bombus pratorum,1
Farm12,ELS,2,30/06/2013,Bombus pratorum,1
Farm12,ELS,3,10/08/2013,Bombus pratorum,1
Farm12,ELS,1,16/05/2014,Bombus pratorum,1
Farm12,ELS,1,16/05/2014,Bombus pratorum,1
Farm12,ELS,1,16/05/2014,Bombus pratorum,1
Farm12,ELS,2,21/06/2014,Bombus pratorum,1
Farm12,ELS,1,02/06/2013,Bombus terrestris,1
Farm12,ELS,1,02/06/2013,Bombus terrestris,2
Farm12,ELS,1,02/06/2013,Bombus terrestris,1
Farm12,ELS,1,02/06/2013,Bombus terrestris,1
Farm12,ELS,1,02/06/2013,Bombus terrestris,2
Farm12,ELS,2,30/06/2013,Bombus terrestris,1
Farm12,ELS,2,30/06/2013,Bombus terrestris,1
Farm12,ELS,2,30/06/2013,Bombus terrestris,2
Farm12,ELS,2,30/06/2013,Bombus terrestris,3
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,3,10/08/2013,Bombus terrestris,1
Farm12,ELS,1,16/05/2014,Bombus terrestris,1
Farm12,ELS,2,21/06/2014,Bombus terrestris,2
Farm12,ELS,2,21/06/2014,Bombus terrestris,1
Farm12,ELS,2,21/06/2014,Bombus terrestris,1
Farm12,ELS,2,21/06/2014,Bombus terrestris,1
Farm12,ELS,1,16/05/2014,Bombus vestalis,1
Farm12,ELS,3,03/08/2014,Halictus tumulorum,1
Farm12,ELS,2,21/06/2014,Hylaeus communis,1
Farm12,ELS,1,02/06/2013,Lasioglossum calceatum,1
Farm12,ELS,1,02/06/2013,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/2014,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/2014,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/2014,Lasioglossum leucopus,1
Farm12,ELS,2,30/06/2013,Lasioglossum leucozonium,1
Farm12,ELS,2,30/06/2013,Lasioglossum leucozonium,1
Farm12,ELS,2,30/06/2013,Lasioglossum leucozonium,1
Farm12,ELS,2,30/06/2013,Lasioglossum leucozonium,1
Farm12,ELS,1,16/05/2014,Lasioglossum leucozonium,1
Farm12,ELS,1,16/05/2014,Lasioglossum leucozonium,1
Farm12,ELS,1,16/05/2014,Lasioglossum leucozonium,1
Farm12,ELS,1,16/05/2014,Lasioglossum leucozonium,1
Farm12,ELS,2,21/06/2014,Lasioglossum leucozonium,1
Farm12,ELS,2,21/06/2014,Lasioglossum leucozonium,2
Farm12,ELS,2,21/06/2014,Lasioglossum leucozonium,5
Farm12,ELS,2,21/06/2014,Lasioglossum leucozonium,2
Farm12,ELS,2,21/06/2014,Lasioglossum leucozonium,4
Farm12,ELS,3,03/08/2014,Lasioglossum leucozonium,1
Farm12,ELS,3,03/08/2014,Lasioglossum leucozonium,1
Farm12,ELS,3,03/08/2014,Lasioglossum leucozonium,2
Farm12,ELS,3,03/08/2014,Lasioglossum leucozonium,1
Farm12,ELS,2,21/06/2014,Lasioglossum malachurum,1
Farm12,ELS,3,03/08/2014,Lasioglossum malachurum,1
Farm12,ELS,3,03/08/2014,Lasioglossum minutissimum,1
Farm12,ELS,3,10/08/2013,Lasioglossum morio,1
Farm12,ELS,1,16/05/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,3,03/08/2014,Lasioglossum morio,1
Farm12,ELS,1,16/05/2014,Lasioglossum parvulum,1
Farm12,ELS,2,30/06/2013,Lasioglossum pauxillum,1
Farm12,ELS,2,21/06/2014,Lasioglossum pauxillum,1
Farm12,ELS,2,21/06/2014,Lasioglossum pauxillum,4
Farm12,ELS,2,21/06/2014,Lasioglossum pauxillum,1
Farm12,ELS,3,03/08/2014,Lasioglossum pauxillum,1
Farm12,ELS,1,16/05/2014,Lasioglossum smeathmanellum,1
Farm12,ELS,1,16/05/2014,Lasioglossum villosulum,1
Farm12,ELS,2,21/06/2014,Lasioglossum villosulum,1
Farm12,ELS,2,21/06/2014,Lasioglossum villosulum,1
Farm12,ELS,2,30/06/2013,Lasioglossum zonulum,1
Farm12,ELS,1,02/06/2013,Nomada flava/panzeri,1
Farm12,ELS,1,16/05/2014,Nomada flava/panzeri,1
Farm12,ELS,1,16/05/2014,Nomada flavoguttata,1
Farm12,ELS,1,16/05/2014,Nomada goodeniana,1
Farm12,ELS,1,16/05/2014,Nomada sheppardana,2
Farm12,ELS,2,30/06/2013,Osmia leaiana,1
Farm12,ELS,2,30/06/2013,Osmia leaiana,1
Farm12,ELS,3,03/08/2014,Panurgus calcaratus,2
Farm12,ELS,3,03/08/2014,Panurgus calcaratus,1
Farm12,ELS,1,16/05/2014,Sphecodes ephippius,1
Farm13,HLS,3,09/08/2014,Andrena bicolor,1
Farm13,HLS,3,09/08/2014,Andrena bicolor,1
Farm13,HLS,2,10/06/2013,Andrena cineraria,1
Farm13,HLS,1,25/05/2013,Andrena nigroaenea,1
Farm13,HLS,1,25/05/2013,Andrena nigroaenea,1
Farm13,HLS,2,02/07/2014,Andrena wilkella,1
Farm13,HLS,2,10/06/2013,Bombus barbutellus,1
Farm13,HLS,2,02/07/2014,Bombus barbutellus,1
Farm13,HLS,2,10/06/2013,Bombus hortorum,1
Farm13,HLS,2,10/06/2013,Bombus hortorum,1
Farm13,HLS,2,10/06/2013,Bombus hortorum,2
Farm13,HLS,2,10/06/2013,Bombus hortorum,2
Farm13,HLS,2,10/06/2013,Bombus hortorum,1
Farm13,HLS,2,10/06/2013,Bombus hortorum,6
Farm13,HLS,2,10/06/2013,Bombus hortorum,1
Farm13,HLS,2,10/06/2013,Bombus hortorum,1
Farm13,HLS,3,08/08/2013,Bombus hortorum,1
Farm13,HLS,1,27/05/2014,Bombus hortorum,4
Farm13,HLS,1,27/05/2014,Bombus hortorum,1
Farm13,HLS,2,02/07/2014,Bombus hortorum,1
Farm13,HLS,2,02/07/2014,Bombus hortorum,1
Farm13,HLS,2,02/07/2014,Bombus hortorum,3
Farm13,HLS,2,02/07/2014,Bombus hortorum,2
Farm13,HLS,2,02/07/2014,Bombus hortorum,6
Farm13,HLS,2,10/06/2013,Bombus hypnorum,1
Farm13,HLS,2,10/06/2013,Bombus hypnorum,1
Farm13,HLS,2,10/06/2013,Bombus hypnorum,1
Farm13,HLS,2,02/07/2014,Bombus hypnorum,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,7
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,2
Farm13,HLS,2,10/06/2013,Bombus lapidarius,4
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,2,10/06/2013,Bombus lapidarius,11
Farm13,HLS,2,10/06/2013,Bombus lapidarius,4
Farm13,HLS,2,10/06/2013,Bombus lapidarius,9
Farm13,HLS,2,10/06/2013,Bombus lapidarius,1
Farm13,HLS,3,08/08/2013,Bombus lapidarius,127
Farm13,HLS,3,08/08/2013,Bombus lapidarius,93
Farm13,HLS,3,08/08/2013,Bombus lapidarius,1
Farm13,HLS,3,08/08/2013,Bombus lapidarius,2
Farm13,HLS,3,08/08/2013,Bombus lapidarius,22
Farm13,HLS,3,08/08/2013,Bombus lapidarius,2
Farm13,HLS,3,08/08/2013,Bombus lapidarius,261
Farm13,HLS,3,08/08/2013,Bombus lapidarius,115
Farm13,HLS,3,08/08/2013,Bombus lapidarius,17
Farm13,HLS,3,08/08/2013,Bombus lapidarius,7
Farm13,HLS,3,08/08/2013,Bombus lapidarius,2
Farm13,HLS,3,08/08/2013,Bombus lapidarius,8
Farm13,HLS,3,08/08/2013,Bombus lapidarius,1
Farm13,HLS,3,08/08/2013,Bombus lapidarius,273
Farm13,HLS,3,08/08/2013,Bombus lapidarius,232
Farm13,HLS,3,08/08/2013,Bombus lapidarius,2
Farm13,HLS,1,27/05/2014,Bombus lapidarius,5
Farm13,HLS,1,27/05/2014,Bombus lapidarius,5
Farm13,HLS,1,27/05/2014,Bombus lapidarius,2
Farm13,HLS,1,27/05/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,35
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,2
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,20
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,10
Farm13,HLS,2,02/07/2014,Bombus lapidarius,5
Farm13,HLS,2,02/07/2014,Bombus lapidarius,4
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,4
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,2,02/07/2014,Bombus lapidarius,21
Farm13,HLS,2,02/07/2014,Bombus lapidarius,2
Farm13,HLS,2,02/07/2014,Bombus lapidarius,1
Farm13,HLS,3,09/08/2014,Bombus lapidarius,49
Farm13,HLS,3,09/08/2014,Bombus lapidarius,12
Farm13,HLS,3,09/08/2014,Bombus lapidarius,2
Farm13,HLS,3,09/08/2014,Bombus lapidarius,1
Farm13,HLS,3,09/08/2014,Bombus lapidarius,83
Farm13,HLS,3,09/08/2014,Bombus lapidarius,10
Farm13,HLS,3,09/08/2014,Bombus lapidarius,1
Farm13,HLS,3,09/08/2014,Bombus lapidarius,14
Farm13,HLS,3,09/08/2014,Bombus lapidarius,2
Farm13,HLS,3,09/08/2014,Bombus lapidarius,2
Farm13,HLS,3,09/08/2014,Bombus lapidarius,75
Farm13,HLS,3,09/08/2014,Bombus lapidarius,12
Farm13,HLS,3,08/08/2013,Bombus lucorum,1
Farm13,HLS,3,08/08/2013,Bombus lucorum,2
Farm13,HLS,3,08/08/2013,Bombus lucorum,2
Farm13,HLS,1,27/05/2014,Bombus lucorum,1
Farm13,HLS,3,09/08/2014,Bombus lucorum,1
Farm13,HLS,3,09/08/2014,Bombus lucorum,1
Farm13,HLS,1,25/05/2013,Bombus pascuorum,1
Farm13,HLS,1,25/05/2013,Bombus pascuorum,1
Farm13,HLS,1,25/05/2013,Bombus pascuorum,1
Farm13,HLS,1,25/05/2013,Bombus pascuorum,1
Farm13,HLS,2,10/06/2013,Bombus pascuorum,4
Farm13,HLS,2,10/06/2013,Bombus pascuorum,3
Farm13,HLS,2,10/06/2013,Bombus pascuorum,2
Farm13,HLS,2,10/06/2013,Bombus pascuorum,2
Farm13,HLS,2,10/06/2013,Bombus pascuorum,1
Farm13,HLS,2,10/06/2013,Bombus pascuorum,1
Farm13,HLS,2,10/06/2013,Bombus pascuorum,3
Farm13,HLS,2,10/06/2013,Bombus pascuorum,2
Farm13,HLS,2,10/06/2013,Bombus pascuorum,4
Farm13,HLS,2,10/06/2013,Bombus pascuorum,13
Farm13,HLS,3,08/08/2013,Bombus pascuorum,2
Farm13,HLS,3,08/08/2013,Bombus pascuorum,2
Farm13,HLS,3,08/08/2013,Bombus pascuorum,3
Farm13,HLS,3,08/08/2013,Bombus pascuorum,1
Farm13,HLS,3,08/08/2013,Bombus pascuorum,1
Farm13,HLS,3,08/08/2013,Bombus pascuorum,3
Farm13,HLS,3,08/08/2013,Bombus pascuorum,1
Farm13,HLS,3,08/08/2013,Bombus pascuorum,5
Farm13,HLS,3,08/08/2013,Bombus pascuorum,14
Farm13,HLS,3,08/08/2013,Bombus pascuorum,6
Farm13,HLS,3,08/08/2013,Bombus pascuorum,11
Farm13,HLS,3,08/08/2013,Bombus pascuorum,3
Farm13,HLS,3,08/08/2013,Bombus pascuorum,7
Farm13,HLS,3,08/08/2013,Bombus pascuorum,1
Farm13,HLS,3,08/08/2013,Bombus pascuorum,1
Farm13,HLS,3,08/08/2013,Bombus pascuorum,4
Farm13,HLS,3,08/08/2013,Bombus pascuorum,2
Farm13,HLS,1,27/05/2014,Bombus pascuorum,3
Farm13,HLS,1,27/05/2014,Bombus pascuorum,3
Farm13,HLS,1,27/05/2014,Bombus pascuorum,3
Farm13,HLS,1,27/05/2014,Bombus pascuorum,1
Farm13,HLS,1,27/05/2014,Bombus pascuorum,1
Farm13,HLS,1,27/05/2014,Bombus pascuorum,2
Farm13,HLS,1,27/05/2014,Bombus pascuorum,3
Farm13,HLS,1,27/05/2014,Bombus pascuorum,1
Farm13,HLS,1,27/05/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,5
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,7
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,3
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,2,02/07/2014,Bombus pascuorum,7
Farm13,HLS,2,02/07/2014,Bombus pascuorum,6
Farm13,HLS,2,02/07/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,11
Farm13,HLS,3,09/08/2014,Bombus pascuorum,5
Farm13,HLS,3,09/08/2014,Bombus pascuorum,2
Farm13,HLS,3,09/08/2014,Bombus pascuorum,3
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,17
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,5
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,2
Farm13,HLS,3,09/08/2014,Bombus pascuorum,1
Farm13,HLS,3,09/08/2014,Bombus pascuorum,21
Farm13,HLS,1,25/05/2013,Bombus pratorum,1
Farm13,HLS,2,10/06/2013,Bombus pratorum,1
Farm13,HLS,2,10/06/2013,Bombus pratorum,3
Farm13,HLS,2,10/06/2013,Bombus pratorum,1
Farm13,HLS,1,27/05/2014,Bombus pratorum,1
Farm13,HLS,1,27/05/2014,Bombus pratorum,1
Farm13,HLS,1,27/05/2014,Bombus pratorum,1
Farm13,HLS,1,27/05/2014,Bombus pratorum,1
Farm13,HLS,2,02/07/2014,Bombus pratorum,1
Farm13,HLS,2,02/07/2014,Bombus ruderarius,1
Farm13,HLS,1,27/05/2014,Bombus ruderatus,2
Farm13,HLS,2,02/07/2014,Bombus ruderatus,1
Farm13,HLS,2,02/07/2014,Bombus ruderatus,2
Farm13,HLS,2,10/06/2013,Bombus terrestris,4
Farm13,HLS,2,10/06/2013,Bombus terrestris,1
Farm13,HLS,2,10/06/2013,Bombus terrestris,2
Farm13,HLS,2,10/06/2013,Bombus terrestris,1
Farm13,HLS,2,10/06/2013,Bombus terrestris,2
Farm13,HLS,2,10/06/2013,Bombus terrestris,3
Farm13,HLS,2,10/06/2013,Bombus terrestris,4
Farm13,HLS,2,10/06/2013,Bombus terrestris,1
Farm13,HLS,2,10/06/2013,Bombus terrestris,2
Farm13,HLS,2,10/06/2013,Bombus terrestris,1
Farm13,HLS,2,10/06/2013,Bombus terrestris,1
Farm13,HLS,2,10/06/2013,Bombus terrestris,5
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,24
Farm13,HLS,3,08/08/2013,Bombus terrestris,3
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,5
Farm13,HLS,3,08/08/2013,Bombus terrestris,2
Farm13,HLS,3,08/08/2013,Bombus terrestris,31
Farm13,HLS,3,08/08/2013,Bombus terrestris,4
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,64
Farm13,HLS,3,08/08/2013,Bombus terrestris,2
Farm13,HLS,3,08/08/2013,Bombus terrestris,9
Farm13,HLS,3,08/08/2013,Bombus terrestris,1
Farm13,HLS,3,08/08/2013,Bombus terrestris,98
Farm13,HLS,3,08/08/2013,Bombus terrestris,9
Farm13,HLS,1,27/05/2014,Bombus terrestris,1
Farm13,HLS,1,27/05/2014,Bombus terrestris,1
Farm13,HLS,2,02/07/2014,Bombus terrestris,1
Farm13,HLS,2,02/07/2014,Bombus terrestris,1
Farm13,HLS,3,09/08/2014,Bombus terrestris,13
Farm13,HLS,3,09/08/2014,Bombus terrestris,7
Farm13,HLS,3,09/08/2014,Bombus terrestris,1
Farm13,HLS,3,09/08/2014,Bombus terrestris,6
Farm13,HLS,3,09/08/2014,Bombus terrestris,3
Farm13,HLS,3,09/08/2014,Bombus terrestris,1
Farm13,HLS,3,09/08/2014,Bombus terrestris,13
Farm13,HLS,2,10/06/2013,Bombus vestalis,4
Farm13,HLS,3,08/08/2013,Bombus vestalis,2
Farm13,HLS,2,02/07/2014,Bombus vestalis,1
Farm13,HLS,3,09/08/2014,Bombus vestalis,1
Farm13,HLS,3,09/08/2014,Halictus tumulorum,1
Farm13,HLS,3,09/08/2014,Hylaeus communis,1
Farm13,HLS,2,02/07/2014,Hylaeus cornutus,1
Farm13,HLS,2,02/07/2014,Hylaeus cornutus,1
Farm13,HLS,3,09/08/2014,Lasioglossum leucopus,1
Farm13,HLS,2,10/06/2013,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,20
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,20
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,6
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,19
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,36
Farm13,HLS,2,02/07/2014,Lasioglossum malachurum,2
Farm13,HLS,3,09/08/2014,Lasioglossum malachurum,1
Farm13,HLS,1,25/05/2013,Nomada flava/panzeri,3
Farm13,HLS,2,02/07/2014,Osmia leaiana,1
Farm13,HLS,3,09/08/2014,Sphecodes ephippius,1
Farm13,HLS,3,09/08/2014,Sphecodes monilicornis,1
Farm14,ELS,2,07/07/2014,Andrena alfkenella,1
Farm14,ELS,2,07/07/2014,Andrena dorsata,1
Farm14,ELS,3,07/08/2014,Andrena dorsata,1
Farm14,ELS,2,07/07/2014,Andrena flavipes,1
Farm14,ELS,2,07/07/2014,Andrena flavipes,1
Farm14,ELS,3,07/08/2014,Andrena flavipes,1
Farm14,ELS,1,27/05/2014,Andrena nigroaenea,1
Farm14,ELS,3,07/08/2014,Bombus barbutellus,1
Farm14,ELS,1,27/05/2014,Bombus hortorum,2
Farm14,ELS,1,27/05/2014,Bombus hortorum,1
